timestamp,comment_text,author,like_count,video_id
2024-05-27T05:20:18Z,"Vedio is fun but don&#39;t bow to Korean, harsath bro it&#39;s disappoints me not only Korean don&#39;t bow to anyone",@Genshin_luffy,0,Bi_Ot8_yDpo
2024-05-27T04:08:45Z,Vera level harshath bro❤,@ganeshganesh-wg6em,0,Bi_Ot8_yDpo
2024-05-26T19:19:22Z,Worthu worth&#39;u worth&#39;u varmaa,@Lifeofyathrigan,0,Bi_Ot8_yDpo
2024-05-26T18:58:31Z,Enaku accident aakidu but iruthalum oru 30 min la unga video va pathi siricha😅,@spartan_300,0,Bi_Ot8_yDpo
2024-05-26T18:49:32Z,⚡️⚡️,@user-od1gj3zb3d,0,Bi_Ot8_yDpo
2024-05-26T18:11:08Z,😅,@vaishnaviyadhava6403,0,Bi_Ot8_yDpo
2024-05-26T17:29:49Z,Intha video Fun Overloaded 😅😅😅,@VinothKumar-gi9hj,0,Bi_Ot8_yDpo
2024-05-26T17:12:32Z,Harshath very good comedian. Best video in this series,@nandhus7945,0,Bi_Ot8_yDpo
2024-05-26T17:07:31Z,Opening la vara bgm enna nu terinja comment panunga,@praveenkrishna1563,0,Bi_Ot8_yDpo
2024-05-26T15:57:08Z,Hi bro neega America vantha yanna contact painuuga,@roseimran1147,0,Bi_Ot8_yDpo
2024-05-26T14:55:47Z,"<a href=""https://www.youtube.com/watch?v=Bi_Ot8_yDpo&amp;t=1000"">16:40</a> Harshath Khan reaction😂😂😂",@GiriDharan-pj8kk,0,Bi_Ot8_yDpo
2024-05-26T14:25:23Z,Anna super anna😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅,@appaskulla1473,0,Bi_Ot8_yDpo
2024-05-26T14:21:50Z,Best best best🤣🤣🤣🤣🤣,@Moniisshhaa,0,Bi_Ot8_yDpo
2024-05-26T13:55:21Z,😂😂😂semmaya siruchen...,@nowmijeri1195,0,Bi_Ot8_yDpo
2024-05-26T12:32:41Z,Vera level comedy.....,@shamlanajmeerkhan6721,0,Bi_Ot8_yDpo
2024-05-26T12:30:07Z,"Bro, episode 8 Friday nu sonninga, today is sunday 🥲",@kuralanbuselvaraj1387,0,Bi_Ot8_yDpo
2024-05-26T10:12:19Z,Vj siddhu vlogs me and my wife watch together...in long distance by sharing google meet share screen,@shamlanajmeerkhan6721,0,Bi_Ot8_yDpo
